String ID,Dev Notes / Context,Character Limit,Text
"There is a bridge blocking the road to the town of Zakov.\nFrom what some of the Hunters have reported, it appears to still be in good condition.\nTo lower the bridge we will have to use the power grid from the mall. Part of the grid is not working and needs to be repaired, however, we do not know which one.\nIn the north area of the mall underground, where the back entrance is, there should be some documents that show the state of the power grid.\nIf you can get your hands on those documents we will know what we need to do.\nGood luck Hunter!","Quest descriptions","1024","There is a bridge blocking the road to the town of Zakov.\nFrom what some of the Hunters have reported, it appears to still be in good condition.\nTo lower the bridge we will have to use the power grid from the mall. Part of the grid is not working and needs to be repaired, however, we do not know which one.\nIn the north area of the mall underground, where the back entrance is, there should be some documents that show the state of the power grid.\nIf you can get your hands on those documents we will know what we need to do.\nGood luck Hunter!"
"Exploring Zakov","Quest names","64","Exploring Zakov"
"Ha! Great job Hunter!\nThe train can now get to the city.\nFirst do a general survey, see what the city looks like.","Quest descriptions","1024","Ha! Great job Hunter!\nThe train can now get to the city.\nFirst do a general survey, see what the city looks like."
"The guide","Quest names","64","The guide"
"Hey Hunter!\nI have a new challenge for you, survive all the maps.\nRest assured, you will be amply rewarded.","Quest descriptions","1024","Hey Hunter!\nI have a new challenge for you, survive all the maps.\nRest assured, you will be amply rewarded."
"Fire station documents","Quest names","64","Fire station documents"
"Police station documents","Quest names","64","Police station documents"
"Hey soldier!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the police station.\nFind them and bring them back soldier.","Quest descriptions","1024","Hey soldier!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified documents in the police station.\nFind them and bring them back soldier."
"Hey Hunter!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the fire station.\nFind them and bring them back Hunter.","Quest descriptions","1024","Hey Hunter!\nNow that we've established an encampment, it's time to proceed with some missions. There are some classified douments in the fire station.\nFind them and bring them back Hunter."
"Need for gasoline","Quest names","64","Need for gasoline"
"Good job soldier!\nNow we must find as many supplies for our vehicles as possible. There should be a gas station in the town.\nFind it, it will help your comrades.","Quest descriptions","1024","Good job soldier!\nNow we must find as many supplies for our vehicles as possible. There should be a gas station in the town.\nFind it, it will help your comrades."
"Find the gas station in Zakov.","Quest objectives","64","Find the gas station in Zakov."
"Health emergency","Quest names","64","Health emergency"
"Find the entrance of the pharmacy in Zakov.","Quest objectives","64","Find the entrance of the pharmacy in Zakov."
"Hey Hunter!\nSome medical supplies always come in handy, there is a pharmacy in town.\nFind the entrance to the building.","Quest descriptions","1024","Hey Hunter!\nSome medical supplies always come in handy, there is a pharmacy in town.\nFind the entrance to the building."
"Zakov outpost","Quest names","64","Zakov outpost"
"Place the GPS marker in the contruction area in Zakov.","Quest objectives","64","Place the GPS marker in the contruction area in Zakov."
"Hey soldier!\nNow that we can accere to Zakov it is time to establish a camp there. There should be a construction zone in the southeast part of town. Find the site and place a GPS marker in the center of the site.\nYour comrades will then take care of building the encampment.\nNow go!","Quest descriptions","1024","Hey soldier!\nNow that we can accede to Zakov it is time to establish a camp there. There should be a construction zone in the southeast part of town. Find the site and place a GPS marker in the center of the site.\nYour comrades will then take care of building the encampment.\nNow go!"
"Hey Hunter!\nNow that we can accere to Zakov it is time to establish a camp there.\nThere should be a construction zone in the southeast part of town. Find the site and place a GPS marker in the center of the site.\nMy men will then take care of building the encampment.\nGood luck Hunter!","Quest descriptions","1024","Hey Hunter!\nNow that we can accere to Zakov it is time to establish a camp there.\nThere should be a construction zone in the southeast part of town. Find the site and place a GPS marker in the center of the site.\nMy men will then take care of building the encampment.\nGood luck Hunter!"
"Repair the power grid in the mall.","Quest objectives","64","Repair the power grid in the mall."
"The bridge to Zakov","Quest names","64","The bridge to Zakov"
"Mmm...\nIt seems that the power grid is not working because there is a malfunctioning pylon.\nThe good news is that it can be accessed directly in the northern part of the mall. The bad is that that area is fenced off and is full of radiation and anomalies.\nYou will have to look for an underground passage Hunter, hopefully the Ghouls have already dug one. I am sure it is in the northeast area of the mall.\nGo there and look for the tunnel entrance, make your way through the Ghouls and come out the other side.\nOnce you get there you will have to repair the malfunctioning pylon, I will give you the repair kit.\nOh, last thing Hunter... Bring some anti-radiation pills or equip a good suit to protect you from radiation, you will need them.\nGood luck Hunter!","Quest descriptions","1024","Mmm...\nIt seems that the power grid is not working because there is a malfunctioning pylon.\nThe good news is that it can be accessed directly in the northern part of the mall. The bad is that that area is fenced off and is full of radiation and anomalies.\nYou will have to look for an underground passage Hunter, hopefully the Ghouls have already dug one. I am sure it is in the northeast area of the mall.\nGo there and look for the tunnel entrance, make your way through the Ghouls and come out the other side.\nOnce you get there you will have to repair the malfunctioning pylon, I will give you the repair kit.\nOh, last thing Hunter... Bring some anti-radiation pills or equip a good suit to protect you from radiation, you will need them.\nGood luck Hunter!"
"The Psy Helmet p.1","Quest names","64","The Psy Helmet p.1"
"Laboratory elevator key","Keys","64","Laboratory elevator key"
"Key used to access the elevator of the laboratory","Item names or description","64","Key used to access the elevator of the laboratory"
"Want to learn more about the crystal, Hunter?For now you are a mere human and can do nothing against it.\nI will give you my Psy Helmet, it has served me well in the past. To work, however, it needs some adjustment with the same technology that the Crimson Corporation used to carry out studies in Zakov.\nIn the lab in the makeshift camp there is an elevator that will take you to where they used to carry out experiments.\nTo access it, however, you need the key card. From what I know, right after everything went to hell, the Crimson Corporation blocked the elevator. I dare not imagine the fear and horrors they suffered in their last moments of life.\nOnly one of them managed to escape, Dr. Frolov. I highly doubt that he returned with the Crimson Corporation, too afraid of the consequences.\nI don't think he went far; he must be holed up somewhere in the industrial zone.\nI know the pricipal Oil Factory facility in the industrial zone has some very secure locked rooms, I would start looking for him there....","Quest descriptions","1024","Want to learn more about the crystal, Hunter? For now you are a mere human and can do nothing against it.\nI will give you my Psy Helmet, it has served me well in the past. To work, however, it needs some adjustment with the same technology that the Crimson Corporation used to carry out studies in Zakov.\nIn the lab in the makeshift camp there is an elevator that will take you to where they used to carry out experiments.\nTo access it, however, you need the key card. From what I know, right after everything went to hell, the Crimson Corporation blocked the elevator. I dare not imagine the fear and horrors they suffered in their last moments of life.\nOnly one of them managed to escape, Dr. Frolov. I highly doubt that he returned with the Crimson Corporation, too afraid of the consequences.\nI don't think he went far; he must be holed up somewhere in the industrial zone.\nI know the principal Oil Factory facility in the industrial zone has some very secure locked rooms, I would start looking for him there...."
